Ad Title,Brand,Platform,Date of Release,View Count,Celebrity Featured,Ad Copy / Script,Ad Link,Source
Nestlé Werbespot 1995,Nestlé,TV,2021-11-16,2808082,Stress,Coop – Für mich und dich.,http://grob.com/,YouTube Leaderboard
Migros Werbespot 2014,Migros,YouTube,2024-11-18,6989786,Michelle Hunziker,Mit Swatch immer im Takt bleiben.,https://www.stocker.net/,Statista CH
Galaxus Werbespot 1980,Galaxus,TV,2022-09-15,3051047,,Mit Swatch immer im Takt bleiben.,https://hunziker.net/,Statista CH
UBS Werbespot 2014,UBS,YouTube,2020-11-12,2202032,,Galaxus – Fast alles für fast jeden.,http://www.bar.com/,Statista CH
Coop Werbespot 2003,Coop,TV,2021-12-05,781287,Viola Tami,Coop – Für mich und dich.,http://www.sporri.info/,SRF
UBS Werbespot 2005,UBS,TikTok,2022-06-23,3767843,Roger Federer,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://schurch.com/,Horizont.ch
Swatch Werbespot 1970,Swatch,YouTube,2022-01-27,7271982,,UBS – Vermögen weitsichtig gestalten.,https://www.zimmermann-sigrist.com/,Statista CH
UBS Werbespot 1994,UBS,TV,2025-01-16,2504007,,Ricola – Wer hat’s erfunden?,https://beck.net/,Horizont.ch
Migros Werbespot 1972,Migros,Facebook,2020-11-23,8492016,Roger Federer,Galaxus – Fast alles für fast jeden.,https://www.portmann.com/,Statista CH
Swisscom Werbespot 2019,Swisscom,TV,2022-04-06,5389342,Lara Gut-Behrami,UBS – Vermögen weitsichtig gestalten.,https://www.rey.com/,SRF
Ricola Werbespot 2008,Ricola,TikTok,2021-10-26,3746395,Roger Federer,Ricola – Wer hat’s erfunden?,https://www.schlatter.info/,Statista CH
Nestlé Werbespot 2017,Nestlé,YouTube,2023-12-06,7712329,Stéphane Lambiel,Galaxus – Fast alles für fast jeden.,http://www.schaller.net/,Horizont.ch
Emmi Werbespot 1992,Emmi,TV,2021-08-23,7510558,Lara Gut-Behrami,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://schaller-hurlimann.com/,Meta Ads Library
Emmi Werbespot 1998,Emmi,YouTube,2023-12-17,1732069,,Emmi – So schmeckt die Schweiz.,https://www.schafer.net/,Statista CH
Migros Werbespot 2020,Migros,TikTok,2022-06-17,12847,,Coop – Für mich und dich.,https://kuhn-ackermann.com/,Horizont.ch
Galaxus Werbespot 1989,Galaxus,Instagram,2020-06-08,8538492,,Ricola – Wer hat’s erfunden?,http://hoffmann.com/,YouTube Leaderboard
Emmi Werbespot 1991,Emmi,Instagram,2020-06-25,920586,Anna Rossinelli,UBS – Vermögen weitsichtig gestalten.,https://www.battig.com/,Statista CH
UBS Werbespot 1980,UBS,TikTok,2021-06-23,7947865,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://gut.com/,Statista CH
Coop Werbespot 1976,Coop,Facebook,2025-02-24,46858,Lara Gut-Behrami,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.bianchi.info/,SRF
Ricola Werbespot 1981,Ricola,TikTok,2024-06-14,6282839,,Coop – Für mich und dich.,http://walder.biz/,Meta Ads Library
Swisscom Werbespot 1975,Swisscom,Facebook,2020-10-09,6875417,Stress,Coop – Für mich und dich.,https://lehmann-buhlmann.com/,SRF
Galaxus Werbespot 2020,Galaxus,Facebook,2020-05-24,2035778,Stéphane Lambiel,Emmi – So schmeckt die Schweiz.,https://www.rey-bauer.com/,YouTube Leaderboard
Emmi Werbespot 2006,Emmi,Instagram,2025-02-07,1818009,Stéphane Lambiel,Emmi – So schmeckt die Schweiz.,http://stutz.com/,Meta Ads Library
Galaxus Werbespot 2015,Galaxus,TV,2023-08-22,7683695,Lara Gut-Behrami,Mit Swatch immer im Takt bleiben.,https://www.lustenberger.biz/,Horizont.ch
Swisscom Werbespot 1980,Swisscom,YouTube,2021-06-03,8908037,Stress,Frisch ab Hof – jetzt bei Migros.,https://www.scherrer-wegmann.com/,Horizont.ch
Nestlé Werbespot 2007,Nestlé,TV,2023-09-11,8538410,,Swisscom – Die Zukunft ist jetzt.,https://www.naf-luthi.com/,Horizont.ch
Swisscom Werbespot 2021,Swisscom,YouTube,2021-06-12,6509587,Michelle Hunziker,Mit Swatch immer im Takt bleiben.,https://www.kuhn-stalder.org/,Horizont.ch
UBS Werbespot 1983,UBS,TV,2025-01-26,7034028,,Mit Swatch immer im Takt bleiben.,http://www.hasler.com/,YouTube Leaderboard
Ricola Werbespot 2016,Ricola,Instagram,2025-03-13,4945413,Viola Tami,Galaxus – Fast alles für fast jeden.,http://www.lanz.com/,YouTube Leaderboard
Swisscom Werbespot 1982,Swisscom,TikTok,2023-01-10,8604877,Viola Tami,"Nestlé – Qualität, der man vertraut.",https://www.felder-jost.org/,Horizont.ch
UBS Werbespot 2024,UBS,Facebook,2024-01-22,3380359,,UBS – Vermögen weitsichtig gestalten.,http://gloor.com/,Horizont.ch
Ricola Werbespot 1980,Ricola,Instagram,2021-01-10,2235862,,Swisscom – Die Zukunft ist jetzt.,http://www.schweizer.com/,Horizont.ch
Swatch Werbespot 1970,Swatch,Instagram,2023-03-21,1946178,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://meili-arnold.com/,Horizont.ch
Emmi Werbespot 1984,Emmi,TikTok,2024-11-15,7014117,,Ricola – Wer hat’s erfunden?,http://www.probst.net/,SRF
Nestlé Werbespot 2002,Nestlé,TikTok,2021-07-02,1796278,Roger Federer,Frisch ab Hof – jetzt bei Migros.,http://steffen.com/,Statista CH
Swisscom Werbespot 1981,Swisscom,YouTube,2020-10-22,3363806,Roger Federer,"Nestlé – Qualität, der man vertraut.",https://www.schweizer.info/,YouTube Leaderboard
Ricola Werbespot 2014,Ricola,Instagram,2020-05-14,2466660,,Frisch ab Hof – jetzt bei Migros.,http://hauser.com/,SRF
SBB Werbespot 1977,SBB,YouTube,2020-06-17,6027692,,Galaxus – Fast alles für fast jeden.,https://kessler.com/,Meta Ads Library
Galaxus Werbespot 1991,Galaxus,TikTok,2024-06-02,3773253,,Ricola – Wer hat’s erfunden?,http://www.naf.net/,Statista CH
SBB Werbespot 2018,SBB,Instagram,2020-06-24,798191,,Emmi – So schmeckt die Schweiz.,http://www.hofstetter.biz/,Statista CH
Nestlé Werbespot 2020,Nestlé,Instagram,2021-08-19,912651,,Frisch ab Hof – jetzt bei Migros.,http://kagi.com/,SRF
SBB Werbespot 1986,SBB,TV,2024-07-24,3794075,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.hafliger.com/,Horizont.ch
Swatch Werbespot 2007,Swatch,Facebook,2022-09-06,3256352,,"Nestlé – Qualität, der man vertraut.",http://www.kohler-stauffer.com/,Statista CH
Swisscom Werbespot 1975,Swisscom,YouTube,2023-07-20,3146946,,Swisscom – Die Zukunft ist jetzt.,http://scherrer.biz/,Horizont.ch
Coop Werbespot 1991,Coop,YouTube,2023-02-06,7199168,Viola Tami,"Nestlé – Qualität, der man vertraut.",https://www.staub.org/,Horizont.ch
Ricola Werbespot 2006,Ricola,Facebook,2022-01-07,4288461,Michelle Hunziker,Frisch ab Hof – jetzt bei Migros.,http://sutter.biz/,SRF
Emmi Werbespot 2022,Emmi,YouTube,2021-07-13,2588714,Michelle Hunziker,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://scharer.com/,Horizont.ch
Migros Werbespot 1982,Migros,TikTok,2022-12-31,5062539,,Galaxus – Fast alles für fast jeden.,http://www.lanz-lanz.com/,Horizont.ch
Swatch Werbespot 2000,Swatch,YouTube,2022-08-17,5342789,Anna Rossinelli,Ricola – Wer hat’s erfunden?,http://www.egger.com/,YouTube Leaderboard
Swisscom Werbespot 2021,Swisscom,YouTube,2022-07-27,8484848,,Swisscom – Die Zukunft ist jetzt.,http://www.stockli.com/,Statista CH
Swatch Werbespot 1975,Swatch,TV,2024-05-08,1552590,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://stalder.biz/,YouTube Leaderboard
SBB Werbespot 2003,SBB,Instagram,2024-04-30,5564374,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://www.gfeller.biz/,SRF
SBB Werbespot 2022,SBB,TikTok,2020-06-04,7976781,,Ricola – Wer hat’s erfunden?,https://wegmann.com/,Meta Ads Library
Coop Werbespot 2021,Coop,Instagram,2022-01-14,7487055,,UBS – Vermögen weitsichtig gestalten.,http://www.schwarz-michel.com/,Horizont.ch
Galaxus Werbespot 2001,Galaxus,YouTube,2022-05-25,5394429,Stéphane Lambiel,Emmi – So schmeckt die Schweiz.,https://schurch.biz/,Meta Ads Library
Nestlé Werbespot 2019,Nestlé,TikTok,2022-12-17,4755083,Bastian Baker,Frisch ab Hof – jetzt bei Migros.,https://www.brunner.com/,Horizont.ch
UBS Werbespot 1986,UBS,TikTok,2024-09-16,7485204,,Galaxus – Fast alles für fast jeden.,https://www.koch.com/,Meta Ads Library
Ricola Werbespot 1982,Ricola,Facebook,2022-10-10,5383956,,Ricola – Wer hat’s erfunden?,https://wirz-hirt.info/,Meta Ads Library
Coop Werbespot 1981,Coop,TikTok,2023-11-22,8955709,Michelle Hunziker,Frisch ab Hof – jetzt bei Migros.,https://www.portmann.info/,Meta Ads Library
SBB Werbespot 1976,SBB,Facebook,2024-07-22,7127053,,Coop – Für mich und dich.,http://www.stutz.biz/,YouTube Leaderboard
Swatch Werbespot 1998,Swatch,YouTube,2023-01-18,2589573,Viola Tami,Frisch ab Hof – jetzt bei Migros.,https://www.martin.com/,Statista CH
UBS Werbespot 2000,UBS,YouTube,2021-01-24,1238898,Roger Federer,Frisch ab Hof – jetzt bei Migros.,https://stalder.com/,YouTube Leaderboard
Ricola Werbespot 2018,Ricola,YouTube,2021-05-07,3829259,,"Nestlé – Qualität, der man vertraut.",http://www.marti.com/,Statista CH
Nestlé Werbespot 2005,Nestlé,TV,2023-07-26,7274954,Stress,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://kessler.com/,Meta Ads Library
Nestlé Werbespot 1992,Nestlé,YouTube,2025-02-08,8983031,,Frisch ab Hof – jetzt bei Migros.,http://www.fischer.com/,Horizont.ch
Coop Werbespot 1998,Coop,YouTube,2022-12-02,1227848,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://senn-fluckiger.com/,Horizont.ch
Coop Werbespot 1978,Coop,Instagram,2022-01-09,1461316,Bastian Baker,"Nestlé – Qualität, der man vertraut.",http://maurer.info/,Statista CH
Nestlé Werbespot 2006,Nestlé,YouTube,2020-05-06,7962193,Viola Tami,Swisscom – Die Zukunft ist jetzt.,https://www.schneider.info/,Horizont.ch
SBB Werbespot 2000,SBB,TV,2023-10-15,4958917,Michelle Hunziker,Swisscom – Die Zukunft ist jetzt.,https://www.schuler.net/,SRF
UBS Werbespot 1988,UBS,TikTok,2025-01-15,2381859,Roger Federer,Coop – Für mich und dich.,http://www.ernst.com/,Meta Ads Library
Migros Werbespot 1972,Migros,TikTok,2021-07-14,6621593,,Ricola – Wer hat’s erfunden?,http://blum-baumgartner.com/,Horizont.ch
Coop Werbespot 1998,Coop,Facebook,2021-10-24,5778873,Bastian Baker,UBS – Vermögen weitsichtig gestalten.,http://steffen.org/,Statista CH
Swatch Werbespot 2008,Swatch,Facebook,2025-01-29,3096885,Michelle Hunziker,UBS – Vermögen weitsichtig gestalten.,http://schmid.com/,Horizont.ch
Ricola Werbespot 2022,Ricola,YouTube,2022-11-04,3052682,Stéphane Lambiel,Mit Swatch immer im Takt bleiben.,https://bernasconi-wettstein.biz/,Meta Ads Library
Swatch Werbespot 2007,Swatch,TikTok,2020-11-06,1237162,Stress,"Nestlé – Qualität, der man vertraut.",https://burri.com/,Meta Ads Library
Ricola Werbespot 1992,Ricola,Facebook,2024-10-12,8183698,Lara Gut-Behrami,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.furrer.com/,SRF
Swisscom Werbespot 2008,Swisscom,Facebook,2024-10-18,1688477,,"Nestlé – Qualität, der man vertraut.",http://stucki.com/,Horizont.ch
Coop Werbespot 1999,Coop,Instagram,2022-12-28,8161398,Stéphane Lambiel,Galaxus – Fast alles für fast jeden.,https://schwarz.info/,SRF
Galaxus Werbespot 2005,Galaxus,Instagram,2024-07-13,2566763,,Mit Swatch immer im Takt bleiben.,https://www.gloor.com/,Horizont.ch
UBS Werbespot 1970,UBS,TV,2021-04-21,2839301,Anna Rossinelli,Frisch ab Hof – jetzt bei Migros.,http://zehnder.com/,SRF
SBB Werbespot 2024,SBB,TV,2023-10-29,4651917,Stéphane Lambiel,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.jost-schaub.com/,YouTube Leaderboard
UBS Werbespot 1970,UBS,TV,2022-01-04,7481866,Stress,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://hofstetter.net/,SRF
Emmi Werbespot 2007,Emmi,YouTube,2023-01-20,2958933,,Mit Swatch immer im Takt bleiben.,http://www.isler.org/,Meta Ads Library
Ricola Werbespot 2011,Ricola,TikTok,2020-07-18,3305580,Michelle Hunziker,"Nestlé – Qualität, der man vertraut.",http://www.iten-steinmann.info/,Meta Ads Library
Coop Werbespot 2002,Coop,TikTok,2020-08-07,533352,Roger Federer,Mit Swatch immer im Takt bleiben.,http://senn.net/,Horizont.ch
Nestlé Werbespot 1992,Nestlé,Facebook,2024-03-25,624990,,Ricola – Wer hat’s erfunden?,https://www.hoffmann.com/,SRF
Swatch Werbespot 2007,Swatch,TV,2024-11-08,2503647,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://www.stockli.com/,Statista CH
SBB Werbespot 1974,SBB,Instagram,2021-07-26,2256154,,Galaxus – Fast alles für fast jeden.,https://www.kern-senn.net/,Horizont.ch
Swatch Werbespot 1981,Swatch,TV,2025-02-25,6114651,Lara Gut-Behrami,Ricola – Wer hat’s erfunden?,https://www.buhler.com/,Meta Ads Library
SBB Werbespot 2017,SBB,Facebook,2022-12-22,8635782,,Swisscom – Die Zukunft ist jetzt.,http://blum-muller.com/,Statista CH
Swisscom Werbespot 1995,Swisscom,TikTok,2024-02-22,2462813,Michelle Hunziker,Galaxus – Fast alles für fast jeden.,https://www.hofmann.com/,SRF
Migros Werbespot 2023,Migros,TV,2020-08-13,3898118,Stéphane Lambiel,Coop – Für mich und dich.,http://www.ott-bachmann.info/,SRF
UBS Werbespot 2004,UBS,YouTube,2021-08-10,3479093,Stéphane Lambiel,Ricola – Wer hat’s erfunden?,http://walder-rey.com/,SRF
Nestlé Werbespot 2022,Nestlé,TV,2023-01-31,789091,Stress,Frisch ab Hof – jetzt bei Migros.,http://www.stettler.com/,SRF
Coop Werbespot 2001,Coop,Instagram,2023-08-06,4427710,,Mit Swatch immer im Takt bleiben.,http://www.baumann-stockli.org/,Horizont.ch
Galaxus Werbespot 1975,Galaxus,TV,2023-02-18,6360486,Michelle Hunziker,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.probst.com/,Horizont.ch
Coop Werbespot 1971,Coop,Instagram,2025-03-18,6323749,,UBS – Vermögen weitsichtig gestalten.,https://www.friedli-frey.com/,Horizont.ch
Nestlé Werbespot 1988,Nestlé,Instagram,2024-10-28,8178181,Anna Rossinelli,Galaxus – Fast alles für fast jeden.,https://buhlmann.com/,Horizont.ch
Migros Werbespot 1988,Migros,Facebook,2021-04-09,7390275,,Swisscom – Die Zukunft ist jetzt.,http://www.ruegg.net/,YouTube Leaderboard
Coop Werbespot 1991,Coop,Instagram,2022-08-09,3558668,,Swisscom – Die Zukunft ist jetzt.,http://gross.com/,YouTube Leaderboard
Swisscom Werbespot 2011,Swisscom,TikTok,2023-03-07,1995251,Anna Rossinelli,UBS – Vermögen weitsichtig gestalten.,https://www.bader.com/,Statista CH
UBS Werbespot 1977,UBS,TV,2023-07-24,8043176,Lara Gut-Behrami,Galaxus – Fast alles für fast jeden.,http://www.kohler-fischer.org/,YouTube Leaderboard
Galaxus Werbespot 2010,Galaxus,TV,2024-02-03,386582,Michelle Hunziker,UBS – Vermögen weitsichtig gestalten.,https://frick-thommen.net/,Meta Ads Library
Swisscom Werbespot 1975,Swisscom,TikTok,2024-04-04,2713298,,Swisscom – Die Zukunft ist jetzt.,http://www.meier.com/,Horizont.ch
Migros Werbespot 2016,Migros,Facebook,2024-04-03,948047,,Swisscom – Die Zukunft ist jetzt.,https://www.erni.com/,SRF
Swisscom Werbespot 1994,Swisscom,TV,2023-08-20,322392,,"Nestlé – Qualität, der man vertraut.",http://martin-meyer.com/,Meta Ads Library
SBB Werbespot 1974,SBB,TikTok,2024-05-04,7919005,Stress,Galaxus – Fast alles für fast jeden.,http://mayer-felder.com/,YouTube Leaderboard
SBB Werbespot 2022,SBB,TikTok,2023-04-07,2404312,Viola Tami,Mit Swatch immer im Takt bleiben.,http://www.thommen-zehnder.com/,YouTube Leaderboard
Galaxus Werbespot 1992,Galaxus,TikTok,2025-01-10,4447920,,Swisscom – Die Zukunft ist jetzt.,http://mayer.biz/,SRF
Emmi Werbespot 1986,Emmi,TikTok,2022-05-16,1164992,,UBS – Vermögen weitsichtig gestalten.,http://berger-jaggi.com/,Statista CH
Nestlé Werbespot 2017,Nestlé,YouTube,2023-12-19,287874,Michelle Hunziker,UBS – Vermögen weitsichtig gestalten.,https://studer.com/,Horizont.ch
Swatch Werbespot 2020,Swatch,TV,2025-03-07,2519220,,Mit Swatch immer im Takt bleiben.,https://www.schoch.net/,Meta Ads Library
Swisscom Werbespot 1976,Swisscom,TikTok,2024-02-01,664924,Stress,Ricola – Wer hat’s erfunden?,http://bernasconi-schuler.com/,Horizont.ch
Coop Werbespot 2016,Coop,TV,2023-07-10,2196555,Lara Gut-Behrami,Mit Swatch immer im Takt bleiben.,https://steffen.com/,Horizont.ch
Migros Werbespot 1979,Migros,TV,2025-03-28,8768448,,Emmi – So schmeckt die Schweiz.,http://www.eugster.com/,SRF
Migros Werbespot 1996,Migros,TV,2025-03-19,3860140,,Galaxus – Fast alles für fast jeden.,https://www.stocker.com/,Statista CH
UBS Werbespot 2008,UBS,TikTok,2022-11-21,1649417,,Emmi – So schmeckt die Schweiz.,https://schmidt.org/,YouTube Leaderboard
Ricola Werbespot 2004,Ricola,Facebook,2023-09-26,1416225,Stress,"Nestlé – Qualität, der man vertraut.",http://kaufmann.com/,Horizont.ch
Swatch Werbespot 1970,Swatch,Instagram,2025-01-22,3181246,Viola Tami,Frisch ab Hof – jetzt bei Migros.,https://www.bader-graf.biz/,Meta Ads Library
Galaxus Werbespot 2017,Galaxus,YouTube,2023-08-26,8730156,,Frisch ab Hof – jetzt bei Migros.,https://kessler-luthi.net/,Statista CH
SBB Werbespot 1984,SBB,TV,2021-10-09,6087878,Anna Rossinelli,Coop – Für mich und dich.,https://www.scharer.com/,YouTube Leaderboard
Nestlé Werbespot 1998,Nestlé,TikTok,2021-08-11,4265251,,"Nestlé – Qualität, der man vertraut.",https://www.albrecht.com/,Horizont.ch
Nestlé Werbespot 1979,Nestlé,Instagram,2024-06-09,4633138,,Emmi – So schmeckt die Schweiz.,https://www.eichenberger.biz/,YouTube Leaderboard
Nestlé Werbespot 2001,Nestlé,TikTok,2023-12-02,8104465,,Swisscom – Die Zukunft ist jetzt.,http://leunberger.biz/,SRF
Swatch Werbespot 1994,Swatch,TV,2022-03-21,4267682,,"Nestlé – Qualität, der man vertraut.",http://aebi.com/,Horizont.ch
UBS Werbespot 2018,UBS,Facebook,2024-07-25,2007927,Viola Tami,UBS – Vermögen weitsichtig gestalten.,https://schlatter.com/,Statista CH
Swisscom Werbespot 2008,Swisscom,Facebook,2024-05-29,8538589,Lara Gut-Behrami,Emmi – So schmeckt die Schweiz.,https://www.mettler.com/,SRF
Swatch Werbespot 2019,Swatch,YouTube,2024-10-10,2706736,,Emmi – So schmeckt die Schweiz.,https://bieri.com/,Meta Ads Library
Coop Werbespot 1986,Coop,TV,2024-04-25,7314421,Michelle Hunziker,Coop – Für mich und dich.,http://baur.com/,Meta Ads Library
Ricola Werbespot 2001,Ricola,Instagram,2024-02-28,1352843,Stéphane Lambiel,Mit Swatch immer im Takt bleiben.,https://kagi-ziegler.com/,Meta Ads Library
Nestlé Werbespot 1989,Nestlé,TikTok,2021-09-21,8751022,Viola Tami,"Nestlé – Qualität, der man vertraut.",http://wuthrich.com/,Horizont.ch
Migros Werbespot 2012,Migros,TV,2024-04-28,7374728,Michelle Hunziker,Frisch ab Hof – jetzt bei Migros.,http://www.hodel.org/,YouTube Leaderboard
Swatch Werbespot 1971,Swatch,Facebook,2022-09-27,573871,Bastian Baker,Mit Swatch immer im Takt bleiben.,https://www.ott.com/,Horizont.ch
Swatch Werbespot 1987,Swatch,TikTok,2021-06-04,2853451,Stéphane Lambiel,Frisch ab Hof – jetzt bei Migros.,https://ammann-weber.com/,SRF
SBB Werbespot 2011,SBB,YouTube,2021-10-13,2651484,,Coop – Für mich und dich.,http://zingg-ferrari.com/,SRF
Nestlé Werbespot 2023,Nestlé,TV,2022-04-22,6812338,Anna Rossinelli,Mit Swatch immer im Takt bleiben.,https://www.bar.com/,YouTube Leaderboard
Swatch Werbespot 2010,Swatch,YouTube,2021-08-10,1522732,Roger Federer,Ricola – Wer hat’s erfunden?,https://graf-steffen.info/,SRF
Swatch Werbespot 2019,Swatch,Instagram,2021-09-20,5839664,,"Nestlé – Qualität, der man vertraut.",http://sporri.com/,YouTube Leaderboard
Galaxus Werbespot 1973,Galaxus,TV,2021-09-21,6787264,Stéphane Lambiel,Mit Swatch immer im Takt bleiben.,https://hofmann-meister.net/,Meta Ads Library
Ricola Werbespot 1985,Ricola,TV,2023-07-12,8503265,Michelle Hunziker,Coop – Für mich und dich.,https://ernst-ritter.biz/,Horizont.ch
Coop Werbespot 1970,Coop,Instagram,2022-10-03,5713681,,Coop – Für mich und dich.,https://huber.com/,Horizont.ch
Ricola Werbespot 1976,Ricola,TikTok,2024-10-25,4206677,,Galaxus – Fast alles für fast jeden.,https://stalder.com/,Statista CH
Galaxus Werbespot 1988,Galaxus,Facebook,2021-02-18,5708561,Stress,Galaxus – Fast alles für fast jeden.,https://wirth-steinmann.com/,Statista CH
Galaxus Werbespot 2019,Galaxus,TV,2021-12-15,1960658,Roger Federer,"Nestlé – Qualität, der man vertraut.",https://www.schaller-albrecht.com/,Meta Ads Library
Nestlé Werbespot 1974,Nestlé,Facebook,2020-05-26,3867587,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.brun.com/,Statista CH
UBS Werbespot 1984,UBS,TikTok,2022-09-16,173128,,"Nestlé – Qualität, der man vertraut.",https://www.bachmann.com/,YouTube Leaderboard
Ricola Werbespot 1973,Ricola,TV,2022-02-21,5747688,Lara Gut-Behrami,Coop – Für mich und dich.,http://www.schumacher.biz/,Horizont.ch
Swisscom Werbespot 2014,Swisscom,Instagram,2025-02-10,5941382,Stress,UBS – Vermögen weitsichtig gestalten.,http://www.forster.info/,Horizont.ch
Ricola Werbespot 2014,Ricola,Facebook,2020-12-10,8381819,Michelle Hunziker,UBS – Vermögen weitsichtig gestalten.,https://studer-steiger.com/,YouTube Leaderboard
SBB Werbespot 1987,SBB,Facebook,2021-09-04,3855464,Bastian Baker,UBS – Vermögen weitsichtig gestalten.,http://kessler.com/,YouTube Leaderboard
Galaxus Werbespot 1974,Galaxus,Facebook,2022-06-30,1799949,Anna Rossinelli,Coop – Für mich und dich.,https://www.bernasconi-michel.com/,Meta Ads Library
Emmi Werbespot 2011,Emmi,YouTube,2023-08-21,719057,,Galaxus – Fast alles für fast jeden.,http://erni.biz/,SRF
Galaxus Werbespot 1984,Galaxus,TV,2021-03-15,4619255,Anna Rossinelli,Galaxus – Fast alles für fast jeden.,https://bar.com/,YouTube Leaderboard
Swatch Werbespot 2008,Swatch,TV,2022-06-06,3736098,Bastian Baker,Mit Swatch immer im Takt bleiben.,https://www.eugster-staub.com/,YouTube Leaderboard
Migros Werbespot 1972,Migros,TV,2023-08-15,8034879,,Ricola – Wer hat’s erfunden?,https://www.imhof.com/,Meta Ads Library
Swatch Werbespot 2005,Swatch,TV,2024-06-21,2942663,Anna Rossinelli,Galaxus – Fast alles für fast jeden.,https://wagner-wolf.com/,Meta Ads Library
Swatch Werbespot 2006,Swatch,Instagram,2022-03-21,151240,Stress,Frisch ab Hof – jetzt bei Migros.,http://wolf.org/,YouTube Leaderboard
Nestlé Werbespot 2006,Nestlé,YouTube,2023-05-09,5469913,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://beck-sidler.com/,Horizont.ch
Ricola Werbespot 1994,Ricola,TikTok,2024-11-05,4419875,Michelle Hunziker,UBS – Vermögen weitsichtig gestalten.,https://www.wettstein-winkler.com/,SRF
Emmi Werbespot 2014,Emmi,Instagram,2022-01-10,6149188,,Swisscom – Die Zukunft ist jetzt.,http://www.steffen-frei.com/,Statista CH
Nestlé Werbespot 2017,Nestlé,TV,2023-08-14,6256319,Stéphane Lambiel,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://blaser-sidler.info/,Statista CH
Ricola Werbespot 2020,Ricola,Facebook,2021-11-28,2210150,Stress,Mit Swatch immer im Takt bleiben.,http://www.bachmann.org/,YouTube Leaderboard
Coop Werbespot 1986,Coop,Facebook,2024-06-16,7261427,Bastian Baker,Emmi – So schmeckt die Schweiz.,https://www.sporri.net/,YouTube Leaderboard
Swisscom Werbespot 2025,Swisscom,TV,2024-02-13,173448,Michelle Hunziker,Swisscom – Die Zukunft ist jetzt.,http://www.beck-iten.com/,Statista CH
Emmi Werbespot 1997,Emmi,TikTok,2021-04-21,8968741,Michelle Hunziker,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://roth.org/,Statista CH
Ricola Werbespot 1985,Ricola,TikTok,2020-11-28,810429,Bastian Baker,Emmi – So schmeckt die Schweiz.,http://www.staub-amrein.info/,Meta Ads Library
Swisscom Werbespot 2012,Swisscom,Facebook,2020-09-08,4276272,Roger Federer,Galaxus – Fast alles für fast jeden.,http://www.ferrari.com/,Meta Ads Library
Emmi Werbespot 1990,Emmi,Instagram,2021-02-15,6065937,Anna Rossinelli,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.berger.info/,Horizont.ch
Swatch Werbespot 2010,Swatch,Instagram,2022-03-05,342781,Bastian Baker,Emmi – So schmeckt die Schweiz.,http://www.iten-zollinger.biz/,Meta Ads Library
UBS Werbespot 1992,UBS,TikTok,2021-04-29,3347963,,Mit Swatch immer im Takt bleiben.,http://widmer.org/,Horizont.ch
Swatch Werbespot 1981,Swatch,Instagram,2023-02-25,5967741,Michelle Hunziker,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://www.erni-wenger.biz/,Horizont.ch
Emmi Werbespot 1981,Emmi,YouTube,2023-06-12,6403310,Stress,Mit Swatch immer im Takt bleiben.,http://schmid.com/,SRF
Emmi Werbespot 1976,Emmi,Facebook,2023-07-01,2821450,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://www.bieri-aebi.com/,Statista CH
Galaxus Werbespot 1982,Galaxus,TV,2021-01-20,1206955,,Coop – Für mich und dich.,https://zingg.info/,YouTube Leaderboard
UBS Werbespot 2017,UBS,Instagram,2021-05-18,5326334,Stéphane Lambiel,"Nestlé – Qualität, der man vertraut.",http://www.hauser.biz/,SRF
Galaxus Werbespot 1986,Galaxus,TV,2021-10-13,4560787,,Galaxus – Fast alles für fast jeden.,http://www.muller.com/,SRF
Galaxus Werbespot 1993,Galaxus,TV,2023-11-11,6955583,,Swisscom – Die Zukunft ist jetzt.,http://www.buhlmann.com/,YouTube Leaderboard
Migros Werbespot 2012,Migros,Facebook,2023-05-18,4231936,Michelle Hunziker,Coop – Für mich und dich.,http://stauffer.com/,YouTube Leaderboard
